time,node,10.1.1.1/24-10.1.9.1,10.1.1.2/24-10.1.9.1,10.1.2.1/24-10.1.9.1,10.1.2.2/24-10.1.9.1,10.1.3.1/24-10.1.9.1,10.1.3.2/24-10.1.9.1,10.1.4.1/24-10.1.9.1,10.1.4.2/24-10.1.9.1,10.1.5.1/24-10.1.9.1,10.1.5.2/24-10.1.9.1,10.1.6.1/24-10.1.9.1,10.1.6.2/24-10.1.9.1,10.1.7.1/24-10.1.9.1,10.1.7.2/24-10.1.9.1,10.1.9.2/24-10.1.9.1
152.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
152.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
153.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
154.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
155.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
156.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
157.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
158.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
159.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
160.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
161.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
162.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
163.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
164.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
165.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
166.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
167.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
168.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
169.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
170.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
171.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
172.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
173.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
174.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
175.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
176.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
177.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
178.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
179.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
180.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
181.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
182.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
183.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
184.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
185.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
186.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
187.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
188.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
189.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
190.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
191.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
192.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
193.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
194.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
195.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
196.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
197.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
198.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
199.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
200.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
201.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
202.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
203.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
204.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
205.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
206.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
207.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
208.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
209.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
210.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
211.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
212.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
213.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
214.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
215.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
216.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
217.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
218.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
219.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
220.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
221.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
222.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
223.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
224.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
225.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
226.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
227.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
228.8,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229.2,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
229.4,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
